date,day_of_week,season,month,is_weekend,route,operator,vessel_type,departure_time,duration_min,status,est_passengers,est_road_vehicles_generated,corridor_impact,pier,pier_lat,pier_lon,departure_hour,timestamp
2022-10-17,Monday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,15,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-17 08:00:00
2022-10-17,Monday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-17 11:00:00
2022-10-17,Monday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,27,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-17 14:00:00
2022-10-17,Monday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,10,3,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-17 09:00:00
2022-10-17,Monday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,18,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-17 13:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,29,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-18 08:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,30,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-10-18 10:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,35,11,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-18 11:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,29,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-18 13:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,26,8,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-18 14:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,24,8,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-18 09:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,21,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-10-18 12:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,42,14,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-18 08:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,38,12,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-18 13:00:00
2022-10-18,Tuesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,27,9,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-10-18 09:00:00
2022-10-18,Tuesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,25,8,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-10-18 11:00:00
2022-10-18,Tuesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,42,14,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-10-18 14:00:00
2022-10-18,Tuesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,36,12,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-10-18 15:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,20,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-18 08:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-18 11:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,30,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-18 14:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,12,4,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-18 09:00:00
2022-10-18,Tuesday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,18,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-18 13:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,30,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-19 08:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,28,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-10-19 10:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,30,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-19 11:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,29,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-19 13:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,21,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-19 14:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,26,8,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-19 09:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,21,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-10-19 12:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,45,15,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-19 08:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,43,14,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-19 13:00:00
2022-10-19,Wednesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Cancelled,0,0,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-10-19 09:00:00
2022-10-19,Wednesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,33,11,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-10-19 11:00:00
2022-10-19,Wednesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,36,12,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-10-19 14:00:00
2022-10-19,Wednesday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,35,11,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-10-19 15:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,18,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-19 08:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-19 11:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,31,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-19 14:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,11,3,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-19 09:00:00
2022-10-19,Wednesday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,19,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-19 13:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,29,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-20 08:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,34,11,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-10-20 10:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,28,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-20 11:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,23,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-20 13:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,21,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-20 14:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,20,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-20 09:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,20,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-10-20 12:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,44,14,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-20 08:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,38,12,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-20 13:00:00
2022-10-20,Thursday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Cancelled,0,0,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-10-20 09:00:00
2022-10-20,Thursday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,28,9,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-10-20 11:00:00
2022-10-20,Thursday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,47,15,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-10-20 14:00:00
2022-10-20,Thursday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,38,12,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-10-20 15:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,19,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-20 08:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,15,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-20 11:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,33,11,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-20 14:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,12,4,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-20 09:00:00
2022-10-20,Thursday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,16,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-20 13:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,29,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-21 08:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,32,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-10-21 10:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,33,11,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-21 11:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,29,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-21 13:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,21,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-21 14:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-21 09:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,18,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-10-21 12:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,51,17,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-21 08:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-21 13:00:00
2022-10-21,Friday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,28,9,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-10-21 09:00:00
2022-10-21,Friday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,30,10,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-10-21 11:00:00
2022-10-21,Friday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,38,12,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-10-21 14:00:00
2022-10-21,Friday,Low,10,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,39,13,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-10-21 15:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,16,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-21 08:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,16,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-21 11:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,32,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-21 14:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,13,4,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-21 09:00:00
2022-10-21,Friday,Low,10,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,17,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-21 13:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,26,8,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-22 08:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-10-22 10:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,29,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-22 11:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-22 13:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,23,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-22 14:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,27,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-22 09:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,21,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-10-22 12:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,47,15,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-22 08:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,48,16,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-22 13:00:00
2022-10-22,Saturday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,28,9,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-10-22 09:00:00
2022-10-22,Saturday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,31,10,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-10-22 11:00:00
2022-10-22,Saturday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,45,15,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-10-22 14:00:00
2022-10-22,Saturday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,38,12,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-10-22 15:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,16,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-22 08:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,17,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-22 11:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,33,11,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-22 14:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,12,4,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-22 09:00:00
2022-10-22,Saturday,Low,10,1,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,20,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-22 13:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,33,11,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-23 08:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,27,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-10-23 10:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Cancelled,0,0,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-23 11:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,30,10,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-23 13:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,23,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-23 14:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,21,7,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-10-23 09:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,19,6,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-10-23 12:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,51,17,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-23 08:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,39,13,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-10-23 13:00:00
2022-10-23,Sunday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,24,8,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-10-23 09:00:00
2022-10-23,Sunday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,30,10,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-10-23 11:00:00
2022-10-23,Sunday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,39,13,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-10-23 14:00:00
2022-10-23,Sunday,Low,10,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,37,12,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-10-23 15:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,15,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-10-23 08:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,15,5,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-10-23 11:00:00
2022-10-23,Sunday,Low,10,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,28,9,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-10-23 14:00:00
